trial,right_eye,left_eye,validity,stim_cnd,disparity,transient_counts,cdt,mdt,dtstd,latency,press_timing,release_timing,key_press_list
21,1cls.png,testls.png,local,local_l,cross,12,11.737449884414673,1.9562416474024455,1.5432149723842936,1.3589320182800293,[ 1.35893202  2.11871195  5.03881812  9.00679207 15.51937604 23.71929407],[ 1.98845506  2.22846103  6.06849504 11.62860084 18.21268106 28.37268114],"[0.6295230388641357, 0.10974907875061035, 1.029676914215088, 2.6218087673187256, 2.693305015563965, 4.653387069702148]"
22,15ls.png,1cls.png,valid,block,uncross,18,6.953909158706665,0.7726565731896294,0.6198212032993169,3.7112200260162354,"[ 3.71122003  6.51879811 10.03901815 11.08684111 14.44698811 20.45507836
 22.86301112 25.40709138 27.64739418]","[ 3.90031004  6.81249738 10.43656015 11.92441821 16.63659716 21.37266111
 24.22860336 25.95686817 27.86083412]","[0.18909001350402832, 0.2936992645263672, 0.39754199981689453, 0.8375771045684814, 2.1896090507507324, 0.9175827503204346, 1.3655922412872314, 0.5497767925262451, 0.21343994140625]"
23,15ls.png,15cls.png,valid,da_Vinci,uncross,12,3.5527520179748535,0.5921253363291422,0.6493271956072825,4.455132007598877,[ 4.45513201  6.02285719 12.59130788 16.35913587 20.19925332 29.66367006],[ 4.70055914  6.26055002 12.74068022 16.65272808 22.20486498 30.2847259 ],"[0.24542713165283203, 0.23769283294677734, 0.14937233924865723, 0.2935922145843506, 2.0056116580963135, 0.6210558414459229]"
24,15cls.png,15ls.png,invalid,da_Vinci,cross,10,1.227496862411499,0.2454993724822998,0.03236729246749133,6.303220987319946,[ 6.30322099 12.56707478 22.09544778 24.1271069  30.11146402],[ 6.57253385 12.82882881 22.37276602 24.35679483 30.30088782],"[0.26931285858154297, 0.26175403594970703, 0.27731823921203613, 0.22968792915344238, 0.1894237995147705]"
25,15cls.png,15ls.png,invalid,da_Vinci,cross,8,1.8457438945770264,0.4614359736442566,0.20658466025460576,16.103333234786987,[16.10333323 23.88745308 25.40690517 28.39116693],[16.35662317 24.15673113 25.99659801 29.12465   ],"[0.25328993797302246, 0.26927804946899414, 0.5896928310394287, 0.733483076095581]"
26,1ls.png,1cls.png,valid,line,uncross,22,6.173343658447266,0.5612130598588423,0.36849696228881523,2.974780797958374,"[ 2.9747808   6.06289291 10.55115891 11.98290205 14.53502417 16.85536575
 18.99108291 20.55104685 26.03938508 27.33516312 29.25516796]","[ 3.1804688   6.86036086 11.30070996 13.30850196 14.80467892 17.28474092
 19.30877686 20.86065102 26.21291685 28.45265603 29.73285198]","[0.2056879997253418, 0.7974679470062256, 0.7495510578155518, 1.3255999088287354, 0.2696547508239746, 0.42937517166137695, 0.31769394874572754, 0.3096041679382324, 0.17353177070617676, 1.117492914199829, 0.47768402099609375]"
27,1cls.png,1ls.png,invalid,line,cross,22,5.799097776412964,0.5271907069466331,0.29588140842271093,2.742922306060791,"[ 2.74292231 10.71130013 12.96707511 13.63109016 15.23109818 16.88714123
 18.07106805 20.1591773  21.3270812  23.68716621 29.23951316]","[ 3.3247149  10.98868608 13.3087101  14.38871217 15.7807982  17.2208221
 19.19682717 20.60482812 22.30175304 23.88488698 29.45299196]","[0.5817925930023193, 0.277385950088501, 0.34163498878479004, 0.7576220035552979, 0.5497000217437744, 0.3336808681488037, 1.1257591247558594, 0.4456508159637451, 0.9746718406677246, 0.19772076606750488, 0.21347880363464355]"
28,1cls.png,15ls.png,invalid,block,cross,10,7.588081121444702,1.5176162242889404,0.782211291971675,5.215189218521118,[ 5.21518922 14.51923513 19.43160987 24.71929502 27.43933392],[ 6.70860291 16.22070503 20.59676123 25.13288808 30.25378704],"[1.4934136867523193, 1.701469898223877, 1.1651513576507568, 0.413593053817749, 2.814453125]"
29,15cls.png,15ls.png,invalid,da_Vinci,cross,6,1.8325507640838623,0.6108502546946207,0.30210766089919144,16.631534099578857,[16.6315341  26.23165798 28.70309496],[16.91688704 27.24492788 29.23702288],"[0.2853529453277588, 1.0132699012756348, 0.5339279174804688]"
30,testls.png,1cls.png,local,local_r,uncross,26,6.9934446811676025,0.5379572831667386,0.6566794248597709,3.2708327770233154,"[ 3.27083278  5.45503783  8.15881705  9.33471799 10.24668694 12.9348259
 14.63880801 16.35096908 17.5750761  19.66308784 20.63094711 23.759022
 29.07908201]","[ 3.51639295  5.74846888  8.30841804  9.50042295 10.42859006 13.34050894
 14.86845684 16.57267094 18.02064896 20.02864695 21.16469407 26.41258287
 30.18085289]","[0.2455601692199707, 0.29343104362487793, 0.14960098266601562, 0.16570496559143066, 0.18190312385559082, 0.4056830406188965, 0.22964882850646973, 0.22170186042785645, 0.4455728530883789, 0.36555910110473633, 0.5337469577789307, 2.6535608768463135, 1.1017708778381348]"
