trial,right_eye,left_eye,validity,stim_cnd,disparity,transient_counts,cdt,mdt,dtstd,latency,press_timing,release_timing,key_press_list
14,testls.png,1cls.png,local,local_r,uncross,6,17.56857991218567,5.85619330406189,1.4351673144815773,7.439341068267822,[ 7.43934107 13.00712705 24.99962115],[11.85265112 20.82093501 30.34108305],"[4.4133100509643555, 7.813807964324951, 5.341461896896362]"
15,15ls.png,15cls.png,valid,da_Vinci,uncross,0,0.0,0.0,0.0,30.0,[],[],[]
16,15cls.png,15ls.png,invalid,da_Vinci,cross,4,5.75461483001709,2.877307415008545,1.6881663799285889,6.303167819976807,[ 6.30316782 29.15156078],[10.86864161 30.34070182],"[4.565473794937134, 1.189141035079956]"
17,15cls.png,15ls.png,invalid,da_Vinci,cross,2,0.32526302337646484,0.32526302337646484,0.0,27.2956759929657,[27.29567599],[27.62093902],[0.32526302337646484]
18,1cls.png,1ls.png,invalid,line,cross,2,25.261803150177002,25.261803150177002,0.0,5.255208969116211,[5.25520897],[30.51701212],[25.261803150177002]
19,1cls.png,1ls.png,invalid,line,cross,4,25.115211009979248,12.557605504989624,10.272412538528442,3.783468008041382,[3.78346801 7.58310413],[ 6.06866097 30.41312218],"[2.2851929664611816, 22.830018043518066]"
20,1cls.png,testls.png,local,local_l,cross,6,26.97752356529236,8.992507855097452,10.126469066367935,1.1747300624847412,[1.17473006 3.20670795 7.08678508],[ 2.25248194  5.8204658  30.37279892],"[1.077751874923706, 2.613757848739624, 23.28601384162903]"
21,15ls.png,15cls.png,valid,da_Vinci,uncross,0,0.0,0.0,0.0,30.0,[],[],[]
22,1cls.png,15ls.png,invalid,block,cross,4,4.130992889404297,2.0654964447021484,1.779977798461914,14.967419862747192,[14.96741986 30.1995573 ],[18.81289411 30.48507595],"[3.8454742431640625, 0.2855186462402344]"
23,15ls.png,1cls.png,valid,block,uncross,0,0.0,0.0,0.0,30.0,[],[],[]
24,1cls.png,testls.png,local,local_l,cross,2,21.28560781478882,21.28560781478882,0.0,9.047112226486206,[9.04711223],[30.33272004],[21.28560781478882]
25,1ls.png,1cls.png,valid,line,uncross,4,8.627231121063232,4.313615560531616,1.3237767219543457,8.423366785049438,[ 8.42336679 18.16721392],[14.06075907 21.15705276],"[5.637392282485962, 2.9898388385772705]"
26,15ls.png,1cls.png,valid,block,uncross,0,0.0,0.0,0.0,30.0,[],[],[]
27,15ls.png,1cls.png,valid,block,uncross,0,0.0,0.0,0.0,30.0,[],[],[]
28,15ls.png,15cls.png,valid,da_Vinci,uncross,0,0.0,0.0,0.0,30.0,[],[],[]
29,testls.png,1cls.png,local,local_r,uncross,2,0.4612250328063965,0.4612250328063965,0.0,20.75960087776184,[20.75960088],[21.22082591],[0.4612250328063965]
30,1cls.png,testls.png,local,local_l,cross,2,28.117840051651,28.117840051651,0.0,2.319201946258545,[2.31920195],[30.437042],[28.117840051651]
31,testls.png,1cls.png,local,local_r,uncross,6,11.232457637786865,3.744152545928955,0.9891151927673454,9.855435132980347,[ 9.85543513 16.79103208 28.02357602],[14.20463586 21.32488799 30.37297702],"[4.34920072555542, 4.53385591506958, 2.3494009971618652]"
32,15ls.png,15cls.png,valid,da_Vinci,uncross,0,0.0,0.0,0.0,30.0,[],[],[]
33,1cls.png,1ls.png,invalid,line,cross,2,1.1972768306732178,1.1972768306732178,0.0,25.623565196990967,[25.6235652],[26.82084203],[1.1972768306732178]
34,15ls.png,15cls.png,valid,da_Vinci,uncross,0,0.0,0.0,0.0,30.0,[],[],[]
35,15cls.png,15ls.png,invalid,da_Vinci,cross,2,3.445202112197876,3.445202112197876,0.0,26.919566869735718,[26.91956687],[30.36476898],[3.445202112197876]
36,15cls.png,15ls.png,invalid,da_Vinci,cross,0,0.0,0.0,0.0,30.0,[],[],[]
37,15ls.png,1cls.png,valid,block,uncross,0,0.0,0.0,0.0,30.0,[],[],[]
38,1cls.png,1ls.png,invalid,line,cross,0,0.0,0.0,0.0,30.0,[],[],[]
39,1cls.png,testls.png,local,local_l,cross,6,23.600820302963257,7.866940100987752,0.5548005840439674,1.942986011505127,[ 1.94298601 11.92722631 22.67955208],[ 9.26894116 20.55680418 30.32483935],"[7.325955152511597, 8.629577875137329, 7.645287275314331]"
40,15cls.png,15ls.png,invalid,da_Vinci,cross,0,0.0,0.0,0.0,30.0,[],[],[]
