trial,right_eye,left_eye,disparity,test_eye,transient_counts,cdt,mdt,dtstd,latency,press_timing,release_timing,key_press_list
11,testls.png,lst.png,cross,left,16,12.661019563674927,1.5826274454593658,1.0553069865305928,1.311110258102417,"[ 1.31111026  6.34305024 11.63119006 14.39930224 16.46285319 16.81488609
 22.24720931 27.39129806]","[ 2.90032005 10.05265093 12.5966363  16.42866206 16.49268723 17.41270494
 24.47680926 28.90144825]","[1.589209794998169, 3.7096006870269775, 0.9654462337493896, 2.029359817504883, 0.02983403205871582, 0.5978188514709473, 2.229599952697754, 1.5101501941680908]"
12,testls.png,lsn.png,uncross,left,24,10.538994789123535,0.8782495657602946,0.5907739684337783,1.2866742610931396,"[ 1.28667426  2.91869211  6.02285218  8.14273834 10.2709682  15.95899439
 18.23889017 20.20707321 22.35893607 25.03100014 26.57519913 29.54310918]","[ 1.68436313  3.3483572   7.36420202  8.50040913 12.64453411 17.38857603
 18.94862723 21.42858124 22.81266427 25.32474422 27.20450735 30.44455624]","[0.3976888656616211, 0.42966508865356445, 1.3413498401641846, 0.35767078399658203, 2.373565912246704, 1.429581642150879, 0.7097370624542236, 1.2215080261230469, 0.45372819900512695, 0.2937440872192383, 0.6293082237243652, 0.901447057723999]"
13,lst.png,testls.png,uncross,right,20,12.079297542572021,1.207929754257202,0.80804757652464,1.5349440574645996,"[ 1.53494406  4.46305394  9.6791718  12.77518606 14.27097392 18.66336012
 23.15943098 24.11911988 26.29526782 29.37518406]","[ 1.70050597  6.78055191 11.148489   13.53263497 16.0365541  21.11677814
 23.53284907 24.76484799 28.07692909 29.72484994]","[0.16556191444396973, 2.317497968673706, 1.4693171977996826, 0.7574489116668701, 1.765580177307129, 2.453418016433716, 0.37341809272766113, 0.6457281112670898, 1.7816612720489502, 0.34966588020324707]"
14,lsn.png,testls.png,cross,right,18,13.394508361816406,1.4882787068684895,1.0098309337755134,1.2151448726654053,"[ 1.21514487  2.19887495  4.87907696 10.89514685 15.56748295 17.51913905
 22.99938297 25.25534701 28.99135494]","[ 1.428689    2.63661098  8.16466403 12.88481498 16.94895816 19.94070101
 23.4129529  27.54899192 29.94907594]","[0.21354413032531738, 0.43773603439331055, 3.2855870723724365, 1.9896681308746338, 1.3814752101898193, 2.4215619564056396, 0.41356992721557617, 2.293644905090332, 0.9577209949493408]"
15,testls.png,lst.png,cross,left,22,12.702795505523682,1.1547995914112439,0.5755846376635354,1.4628171920776367,"[ 1.46281719  4.83087587  7.74289894  8.8628099  11.2471261  13.20728707
 14.9910841  18.91916013 21.82338214 27.01530099 29.54309201]","[ 2.11644912  6.87014604  8.10851407 10.30039096 11.88461399 14.01245499
 16.68448997 19.66869688 23.72522807 28.72480798 30.2528379 ]","[0.6536319255828857, 2.0392701625823975, 0.3656151294708252, 1.4375810623168945, 0.6374878883361816, 0.8051679134368896, 1.6934058666229248, 0.7495367527008057, 1.901845932006836, 1.7095069885253906, 0.7097458839416504]"
16,testls.png,lst.png,cross,left,18,12.794120073318481,1.4215688970353868,0.5872967246113062,1.0067517757415771,"[ 1.00675178  4.43112183  8.01489782 12.17523289 16.30322981 21.23917103
 24.72719574 26.01501203 28.29521894]","[ 1.85229993  6.10833287 10.24459887 13.47659373 18.02866697 22.98065877
 25.588763   26.37289786 30.34913993]","[0.845548152923584, 1.677211046218872, 2.229701042175293, 1.301360845565796, 1.7254371643066406, 1.741487741470337, 0.8615672588348389, 0.35788583755493164, 2.0539209842681885]"
17,testls.png,lst.png,cross,left,12,12.817217588424683,2.1362029314041138,0.9514137887189578,1.3748819828033447,[ 1.37488198  6.15893412  7.50258112 14.30305719 20.43918729 28.5672822 ],[ 3.71627998  6.92434502  9.93257713 17.42847013 23.62081814 29.54065108],"[2.341398000717163, 0.7654109001159668, 2.4299960136413574, 3.125412940979004, 3.181630849838257, 0.9733688831329346]"
18,lsn.png,testls.png,cross,right,22,15.413549661636353,1.4012317874214866,1.0149865408058685,1.5908570289611816,"[ 1.59085703  4.19885898  7.85479307 10.3028512  13.35090518 16.93496299
 18.12695003 20.463094   21.7593019  23.43929815 29.39130282]","[ 2.41235089  6.76451516  8.75626707 12.62138605 14.93238878 17.50861001
 18.93258286 20.73273611 22.54867005 27.22069192 30.3965261 ]","[0.8214938640594482, 2.5656561851501465, 0.9014739990234375, 2.3185348510742188, 1.5814836025238037, 0.5736470222473145, 0.8056328296661377, 0.2696421146392822, 0.7893681526184082, 3.7813937664031982, 1.005223274230957]"
19,lst.png,testls.png,uncross,right,22,7.741222381591797,0.7037474892356179,0.5225130531470871,2.7270143032073975,"[ 2.7270143   7.05523825  9.34294415 12.09506106 15.5033052  17.51126814
 19.543082   21.9673171  23.73513532 25.42322516 28.03921223]","[ 3.23662615  8.45244122 11.14065003 12.42060423 16.0208981  17.8047471
 19.90879107 22.60478902 24.02881718 26.78871703 28.27694416]","[0.5096118450164795, 1.397202968597412, 1.797705888748169, 0.3255431652069092, 0.5175929069519043, 0.29347896575927734, 0.3657090663909912, 0.6374719142913818, 0.2936818599700928, 1.3654918670654297, 0.23773193359375]"
20,lsn.png,testls.png,cross,right,24,10.242040157318115,0.8535033464431763,0.7151220292084892,1.2072911262512207,"[ 1.20729113  3.00693083  4.38296103  5.95085001  7.831002    9.39122796
 11.04728007 12.66317391 15.15919876 18.15110493 20.99916792 29.4715929 ]","[ 1.78856683  3.53255582  4.66057801  6.15654278  8.99667382  9.88471174
 11.21263194 13.26065087 16.73257279 19.12460303 23.82880402 30.32492995]","[0.5812757015228271, 0.5256249904632568, 0.2776169776916504, 0.20569276809692383, 1.1656718254089355, 0.4934837818145752, 0.16535186767578125, 0.5974769592285156, 1.5733740329742432, 0.9734981060028076, 2.8296360969543457, 0.8533370494842529]"
